CRN , Subject , Course Number , Section , Title ,  Credits , College , Actual Enroll , Seats Available ,Begin Time , End Time, Buildings, Room , Monday , Tuesday , Wednesday , Thursday , Friday , Saturday , Instructor First , Instructor Last
12484,PHIL,205,1,Bio-Medical Ethics,3,AS,21,1,14:00,15:15,PHYS,217,false,true,false,true,false,false,Rabih,Salloum
12485,PHIL,205,2,Bio-Medical Ethics,3,AS,22,0,15:30,16:45,PHYS,215,false,true,false,true,false,false,Rabih,Salloum
12486,PHIL,208A,1,App Ethics: Ethics of AI,3,AS,9,1,14:00,15:15,NICELY,325,true,false,true,false,false,false,Hans D.,Muller
12487,PHIL,209,1,Environmental Ethics,3,AS,20,3,15:30,16:45,PHYS,333,true,false,true,false,false,false,Muhannad,Hariri
12488,PHIL,209,2,Environmental Ethics,3,AS,22,1,17:00,18:15,PHYS,333,true,false,true,false,false,false,Muhannad,Hariri
12489,PHIL,210,1,Ethics,3,AS,22,1,09:30,10:45,BLISS,206,false,true,false,true,false,false,Zainab,Sabra
12490,PHIL,210,2,Ethics,3,AS,23,0,08:00,09:15,FISK,313,false,true,false,true,false,false,Zainab,Sabra
12491,PHIL,210,3,Ethics,3,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
12492,PHIL,210,4,Ethics,3,AS,23,0,14:00,15:15,NICELY,406,false,true,false,true,false,false,Muhannad,Hariri
12493,PHIL,210,5,Ethics,3,AS,21,1,14:00,15:15,PHYS,333,true,false,true,false,false,false,Muhannad,Hariri
12494,PHIL,210,6,Ethics,3,AS,22,0,15:30,16:45,NICELY,322,true,false,true,false,false,false,Bashshar,Haydar
12495,PHIL,210,7,Ethics,3,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
13113,PHIL,210,8,Ethics,3,AS,23,0,14:00,15:15,FISK,309,false,true,false,true,false,false,Bana,Bashour
13114,PHIL,210,9,Ethics,3,AS,23,0,15:30,16:45,FISK,309,false,true,false,true,false,false,Bana,Bashour
12496,PHIL,211,1,Introduction to Logic,3,AS,19,11,11:00,11:50,FISK,309,true,false,true,false,true,false,Hans D.,Muller
12497,PHIL,213,1,Hist of Ancient& Medieval Phil,3,AS,18,4,11:00,12:15,FISK,337,false,true,false,true,false,false,Emma,Gannage
12498,PHIL,216,1,Political Philosophy,3,AS,17,5,17:00,18:15,NICELY,325,false,true,false,true,false,false,Quinn,Gibson
12499,PHIL,218,1,Metaphysics & Epistemology,3,AS,11,11,12:30,13:45,BLISS,205,false,true,false,true,false,false,Saleh,Agha
12500,PHIL,219,1,Existentialism,3,AS,20,2,09:30,10:45,FISK,337,false,true,false,true,false,false,Hani,Hassan
12501,PHIL,221,1,Philosophy of Mind,3,AS,15,7,18:30,19:45,FISK,313,false,true,false,true,false,false,Quinn,Gibson
12502,PHIL,225,1,History of Moral Philosophy,3,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
12503,PHIL,225,2,History of Moral Philosophy,3,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
12504,PHIL,227,1,Marx and Philosophy,3,AS,15,7,17:00,18:15,NICELY,107,false,false,true,false,true,false,Raymond,Brassier
12505,PHIL,230,1,Philosophy of Plato,3,AS,10,12,14:00,15:15,FISK,313,false,false,true,false,true,false,Christopher,Johns
12506,PHIL,232,1,Islamic Philosophy,3,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
12507,PHIL,249,1,Philosophy of Feminism,3,AS,20,2,15:30,16:45,NICELY,417,true,false,true,false,false,false,Fidaa,Chehayeb
12508,PHIL,251L,1,ST. in Islamic Ethics,3,AS,7,15,15:30,16:45,BLISS,206,false,true,false,true,false,false,Bashshar,Haydar
12509,PHIL,252O,1,ST:Pol Phil:What is Authority?,3,AS,7,3,14:00,15:15,NICELY,209,false,true,false,true,false,false,Nadia,Bou Ali
13391,PHIL,301J,1,Sp.Tp: in Islamic Ethics,3,AS,1,0,15:30,16:45,BLISS,206,false,true,false,true,false,false,Bashshar,Haydar
12510,PHIL,302K,1,ST:Pol Phil:What is Authority?,3,AS,6,-1,14:00,15:15,NICELY,209,false,true,false,true,false,false,Nadia,Bou Ali
12511,PHIL,304G,1,ST:Metaphysics: Good&Evil,3,AS,0,0,.,.,.,.,false,false,false,false,false,false,.,STAFF
12512,PHIL,310V,1,ST:Hist of Phil: Aristotle,3,AS,8,2,15:30,18:00,FISK,337,false,false,true,false,false,false,Emma,Gannage
12513,PHIL,395A,1,Comprehensive Exam,0,AS,2,-2,.,.,.,.,false,false,false,false,false,false,Christopher,Johns
12514,PHIL,399,1,M.A. Thesis,7.2,AS,0,5,.,.,.,.,false,false,false,false,false,false,Bana,Bashour
12515,PHIL,399,2,M.A. Thesis,7.2,AS,0,5,.,.,.,.,false,false,false,false,false,false,Bashshar,Haydar
12517,PHIL,399,4,M.A. Thesis,7.2,AS,0,5,.,.,.,.,false,false,false,false,false,false,Hans D.,Muller
12518,PHIL,399,5,M.A. Thesis,7.2,AS,0,5,.,.,.,.,false,false,false,false,false,false,Christopher,Johns
12519,PHIL,399,6,M.A. Thesis,7.2,AS,0,5,.,.,.,.,false,false,false,false,false,false,Raymond,Brassier
12520,PHIL,399,7,M.A. Thesis,7.2,AS,0,5,.,.,.,.,false,false,false,false,false,false,Quinn,Gibson
12521,PHIL,399A,1,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Bana,Bashour
12522,PHIL,399A,2,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Raymond,Brassier
12523,PHIL,399A,3,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Quinn,Gibson
12524,PHIL,399A,4,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Bashshar,Haydar
12525,PHIL,399A,5,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Christopher,Johns
12526,PHIL,399A,6,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Hans D.,Muller
12527,PHIL,399B,1,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Raymond,Brassier
12528,PHIL,399B,2,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Christopher,Johns
12529,PHIL,399B,3,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Bana,Bashour
12530,PHIL,399B,4,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Quinn,Gibson
12531,PHIL,399B,5,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Bashshar,Haydar
12532,PHIL,399B,6,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Hans D.,Muller
12533,PHIL,399C,1,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Bana,Bashour
12534,PHIL,399C,2,M.A.Thesis,0,AS,1,4,.,.,.,.,false,false,false,false,false,false,Raymond,Brassier
12535,PHIL,399C,3,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Quinn,Gibson
12536,PHIL,399C,4,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Bashshar,Haydar
12537,PHIL,399C,5,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Christopher,Johns
12538,PHIL,399C,6,M.A.Thesis,0,AS,0,5,.,.,.,.,false,false,false,false,false,false,Hans D.,Muller
12539,PHNU,300,1,Fundam.of Public Health Nutrit,3,AH,9,5,15:00,16:15,.,.,false,true,false,true,false,false,Lara,Nasreddine
13179,PHNU,301,1,Nutrition in the Life Cycle,3,AH,4,6,09:00,10:15,.,.,false,true,false,true,false,false,Linda,Shaker
12540,PHNU,302,1,Nutri.Related Chronic Disease,3,AH,3,5,14:00,15:15,AGRIC,325,true,false,true,false,false,false,Lara,Nasreddine
13355,PHNU,391A,1,Integrative Learning Exper.I,1,AH,1,1,.,.,.,.,false,false,false,false,false,false,Lara,Nasreddine
12541,PHNU,396,1,Comprehensive Exam,0,AH,0,4,.,.,.,.,false,false,false,false,false,false,Lara,Nasreddine
12542,PHNU,399,1,Thesis,7.2,AH,2,2,.,.,.,.,false,false,false,false,false,false,Lara,Nasreddine
12543,PHNU,399A,1,Thesis,0,AH,0,0,.,.,.,.,false,false,false,false,false,false,Lara,Nasreddine
12544,PHNU,399B,1,Thesis,0,AH,0,0,.,.,.,.,false,false,false,false,false,false,Lara,Nasreddine
13112,PHNU,399B,2,Thesis,0,AH,1,1,.,.,.,.,false,false,false,false,false,false,Farah,Naja
13052,PHRM,240,0,Pharmacology & Therapeutics,3,FM,56,9,08:05,08:55,.,.,true,false,true,false,true,false,Fouad,Zouein
12545,PHRM,300,0,Pharmacology & Toxicology,7,FM,4,21,01:01,01:02,.,.,true,false,false,false,false,false,Hana,Itani
12546,PHRM,307,0,Tutorial in Pharmacology,3,FM,0,2,.,.,.,.,false,false,false,false,false,false,Ahmed Fawzi,El-Yazbi
13141,PHRM,315,0,Principles of Pharmacology,2,FM,3,7,.,.,.,.,false,false,false,false,false,false,Fouad,Zouein
12547,PHRM,395A,0,Comprehensive Exam,0,FM,0,25,.,.,.,.,false,false,false,false,false,false,Ramzi,Sabra
12548,PHRM,399,0,MS Thesis,7.65,FM,0,25,.,.,.,.,false,false,false,false,false,false,Ramzi,Sabra
12549,PHRM,399A,0,MS Thesis,0,FM,0,10,.,.,.,.,false,false,false,false,false,false,Ramzi,Sabra
12550,PHRM,399B,0,MS Thesis,0,FM,1,9,.,.,.,.,false,false,false,false,false,false,Ramzi,Sabra
12551,PHYL,310,0,Cell Physiol. and Biophysics,3,FM,19,31,.,.,.,.,false,false,false,false,false,false,Assaad,Eid
12552,PHYL,395A,0,Comprehensive Exam,0,FM,6,19,.,.,.,.,false,false,false,false,false,false,Georges,Daoud
12553,PHYL,399,0,M.S. Thesis,7.65,FM,11,14,.,.,.,.,false,false,false,false,false,false,Georges,Daoud
12554,PHYL,399A,0,MS Thesis,0,FM,0,25,.,.,.,.,false,false,false,false,false,false,Georges,Daoud
12555,PHYL,399B,0,MS Thesis,0,FM,5,20,.,.,.,.,false,false,false,false,false,false,Georges,Daoud
12556,PHYS,103,1,Physics for the Life Sciences,3,AS,22,13,11:00,11:50,PHYS,219,true,false,true,false,true,false,Malek,Tabbal
12557,PHYS,200,1,Understanding the Universe,3,AS,55,-5,13:00,13:50,PHYS,219,true,false,true,false,true,false,Ola,Hosseiky Malaeb
12558,PHYS,204,E1,Classical Physics for Life Sc.,0,AS,30,0,10:00,10:50,PHYS,217,true,false,false,false,false,false,Samih,Isber
12559,PHYS,204,E2,Classical Physics for Life Sc.,0,AS,27,3,10:00,10:50,PHYS,217,false,false,false,false,true,false,Samih,Isber
12560,PHYS,204,E3,Classical Physics for Life Sc.,0,AS,17,13,09:30,10:20,PHYS,329,false,true,false,false,false,false,Samih,Isber
12561,PHYS,204,E4,Classical Physics for Life Sc.,0,AS,30,0,11:00,11:50,PHYS,215,false,false,false,false,true,false,Samih,Isber
12562,PHYS,204,E5,Classical Physics for Life Sc.,0,AS,28,2,12:30,13:20,PHYS,327,false,true,false,false,false,false,Samih,Isber
12563,PHYS,204,E6,Classical Physics for Life Sc.,0,AS,31,-1,09:00,09:50,PHYS,329,false,false,false,false,true,false,Samih,Isber
12564,PHYS,204,L1,Classical Physics for Life Sc.,3,AS,73,17,09:00,09:50,CHEM,001,true,false,true,false,false,false,Samih,Isber
12565,PHYS,204,L2,Classical Physics for Life Sc.,3,AS,90,0,11:00,11:50,BIOL,SLH,true,false,true,false,false,false,Samih,Isber
12566,PHYS,204L,B1,Classic.Phys.for Life Sc.Lab.,1,AS,14,0,12:00,13:59,PHYS,208,true,false,false,false,false,false,Samih,Isber
12567,PHYS,204L,B10,Classic.Phys.for Life Sc.Lab.,1,AS,15,-1,14:00,15:59,PHYS,208,false,false,false,false,true,false,Samih,Isber
12568,PHYS,204L,B2,Classic.Phys.for Life Sc.Lab.,1,AS,14,0,14:00,15:59,PHYS,208,true,false,false,false,false,false,Samih,Isber
12569,PHYS,204L,B3,Classic.Phys.for Life Sc.Lab.,1,AS,13,1,12:00,13:59,PHYS,208,false,true,false,false,false,false,Samih,Isber
12570,PHYS,204L,B4,Classic.Phys.for Life Sc.Lab.,1,AS,12,2,14:00,15:59,PHYS,208,false,true,false,false,false,false,Samih,Isber
12571,PHYS,204L,B5,Classic.Phys.for Life Sc.Lab.,1,AS,14,0,12:00,13:59,PHYS,208,false,false,true,false,false,false,Samih,Isber
12572,PHYS,204L,B6,Classic.Phys.for Life Sc.Lab.,1,AS,14,0,14:00,15:59,PHYS,208,false,false,true,false,false,false,Samih,Isber
12573,PHYS,204L,B7,Classic.Phys.for Life Sc.Lab.,1,AS,14,0,12:00,13:59,PHYS,208,false,false,false,true,false,false,Samih,Isber
12574,PHYS,204L,B8,Classic.Phys.for Life Sc.Lab.,1,AS,13,1,14:00,15:59,PHYS,208,false,false,false,true,false,false,Samih,Isber
12575,PHYS,204L,B9,Classic.Phys.for Life Sc.Lab.,1,AS,14,0,12:00,13:59,PHYS,208,false,false,false,false,true,false,Samih,Isber
12576,PHYS,210,E1,Introductory Physics II,0,AS,19,11,09:30,10:20,PHYS,329,false,false,false,true,false,false,Michel,Kazan
12577,PHYS,210,E2,Introductory Physics II,0,AS,13,17,11:00,11:50,PHYS,215,false,false,true,false,false,false,Michel,Kazan
12578,PHYS,210,E3,Introductory Physics II,0,AS,27,3,11:00,11:50,PHYS,215,false,false,false,true,false,false,Michel,Kazan
12579,PHYS,210,E4,Introductory Physics II,0,AS,10,20,12:00,12:50,CHEM,101,false,false,false,false,true,false,Michel,Kazan
12580,PHYS,210,E5,Introductory Physics II,0,AS,27,3,11:00,11:50,PHYS,215,true,false,false,false,false,false,Michel,Kazan
12581,PHYS,210,E6,Introductory Physics II,0,AS,9,21,09:00,09:50,PHYS,327,false,false,true,false,false,false,Michel,Kazan
12582,PHYS,210,E7,Introductory Physics II,0,AS,8,22,09:00,09:50,PHYS,327,true,false,false,false,false,false,Michel,Kazan
12583,PHYS,210,E8,Introductory Physics II,0,AS,29,1,12:30,13:20,PHYS,327,false,false,false,true,false,false,Michel,Kazan
12584,PHYS,210,E9,Introductory Physics II,0,AS,30,0,11:00,11:50,PHYS,215,false,true,false,false,false,false,Michel,Kazan
12585,PHYS,210,L1,Introductory Physics II,3,AS,53,37,10:00,10:50,CHSC,AUDITORIUM,true,false,true,false,true,false,Michel,Kazan
12586,PHYS,210,L2,Introductory Physics II,3,AS,70,20,12:00,12:50,BIOL,SLH,true,false,true,false,true,false,Michel,Kazan
12587,PHYS,210,L3,Introductory Physics II,3,AS,49,41,13:00,13:50,CHEM,001,true,false,true,false,true,false,Michel,Kazan
12588,PHYS,210L,B1,Introductory Phys.Lab.II.,1,AS,16,-2,12:00,13:59,PHYS,204,true,false,false,false,false,false,Michel,Kazan
12589,PHYS,210L,B10,Introductory Phys.Lab.II.,1,AS,14,0,14:00,15:59,PHYS,204,false,false,false,false,true,false,Michel,Kazan
12590,PHYS,210L,B2,Introductory Phys.Lab.II.,1,AS,14,0,14:00,15:59,PHYS,204,true,false,false,false,false,false,Michel,Kazan
12591,PHYS,210L,B3,Introductory Phys.Lab.II.,1,AS,14,0,12:00,13:59,PHYS,204,false,true,false,false,false,false,Michel,Kazan
12592,PHYS,210L,B4,Introductory Phys.Lab.II.,1,AS,14,0,14:00,15:59,PHYS,204,false,true,false,false,false,false,Michel,Kazan
